  104.550000        9.039911
  104.960000        9.075361
  105.370000        9.110812
  105.780000        9.146263
  106.190000        9.181713
  106.600000        9.217164
  107.010000        9.252614
  107.420000        9.288065
  107.830000        9.323516
  108.240000        9.358966
  108.650000        9.394417
  109.060000        9.429868
  109.470000        9.465318
  109.880000        9.500769
  110.290000        9.536219
  110.700000        9.571670
  111.110000        9.607121
  111.520000        9.642571
  111.930000        9.678022
  112.340000        9.713473
  112.750000        9.748923
  113.160000        9.784374
  113.570000        9.819825
  113.980000        9.855275
  114.390000        9.890726
  114.800000        9.926176
  115.210000        9.961627
  115.620000        9.997078
  116.030000       10.032528
  116.440000       10.067979
  116.850000       10.103430
  117.260000       10.138880
  117.670000       10.174331
  118.080000       10.209781
  118.490000       10.245232
  118.900000       10.280683
  119.310000       10.316133
  119.720000       10.351584
  120.130000       10.387035
  120.540000       10.422485
  120.950000       10.457936
  121.360000       10.493386
  121.770000       10.528837
  122.180000       10.564288
  122.590000       10.599738
  123.000000       10.635189
  123.410000       10.670640
  123.820000       10.706090
  124.230000       10.741541
  124.640000       10.776992
  125.050000       10.812442
  125.460000       10.847893
  125.870000       10.883343
  126.280000       10.918794
  126.690000       10.954245
  127.100000       10.989695
  127.510000       11.025146
  127.920000       11.060597
  128.330000       11.096047
  128.740000       11.131498
  129.150000       11.166948
  129.560000       11.202399
  129.970000       11.237850
  130.380000       11.273300
  130.790000       11.308751
  131.200000       11.344202
  131.610000       11.379652
  132.020000       11.415103
  132.430000       11.450553
  132.840000       11.486004
  133.250000       11.521455
  133.660000       11.556905
  134.070000       11.592356
  134.480000       11.627807
  134.890000       11.663257
  135.300000       11.698708
  135.710000       11.734159
  136.120000       11.769609
  136.530000       11.805060
  136.940000       11.840510
  137.350000       11.875961
  137.760000       11.911412
  138.170000       11.946862
  138.580000       11.982313
  138.990000       12.017764
  139.400000       12.053214
  139.810000       12.088665
  140.220000       12.124115
  140.630000       12.159566
  141.040000       12.195017
  141.450000       12.230467
  141.860000       12.265918
  142.270000       12.301369
  142.680000       12.336819
  143.090000       12.372270
  143.500000       12.407720
  143.910000       12.443171
  144.320000       12.478622
  144.730000       12.514072
  145.140000       12.549523
  145.550000       12.584974
  145.960000       12.620424
  146.370000       12.655875
  146.780000       12.691326
  147.190000       12.726776
  147.600000       12.762227
  148.010000       12.797677
  148.420000       12.833128
  148.830000       12.868579
  149.240000       12.904029
  149.650000       12.939480
  150.060000       12.974931
  150.470000       13.010381
  150.880000       13.045832
  151.290000       13.081282
  151.700000       13.116733
  152.110000       13.152184
  152.520000       13.187634
  152.930000       13.223085
  153.340000       13.258536
  153.750000       13.293986
  154.160000       13.329437
  154.570000       13.364887
  154.980000       13.400338
  155.390000       13.435789
  155.800000       13.471239
  156.210000       13.506690
  156.620000       13.542141
  157.030000       13.577591
  157.440000       13.613042
  157.850000       13.648493
  158.260000       13.683943
  158.670000       13.719394
  159.080000       13.754844
  159.490000       13.790295
  159.900000       13.825746
  160.310000       13.861196
  160.720000       13.896647
  161.130000       13.932098
  161.540000       13.967548
  161.950000       14.002999
  162.360000       14.038449
  162.770000       14.073900
  163.180000       14.109351
  163.590000       14.144801
  164.000000       14.180252
  164.410000       14.215703
  164.820000       14.251153
  165.230000       14.286604
  165.640000       14.322055
  166.050000       14.357505
  166.460000       14.392956
  166.870000       14.428406
  167.280000       14.463857
  167.690000       14.499308
  168.100000       14.534758
  168.510000       14.570209
  168.920000       14.605660
  169.330000       14.641110
  169.740000       14.676561
  170.150000       14.712011
  170.560000       14.747462
  170.970000       14.782913
  171.380000       14.818363
  171.790000       14.853814
  172.200000       14.889265
  172.610000       14.924715
  173.020000       14.960166
  173.430000       14.995616
  173.840000       15.031067
  174.250000       15.066518
  174.660000       15.101968
  175.070000       15.137419
  175.480000       15.172870
  175.890000       15.208320
  176.300000       15.243771
  176.710000       15.279222
  177.120000       15.314672
  177.530000       15.350123
  177.940000       15.385573
  178.350000       15.421024
  178.760000       15.456475
  179.170000       15.491925
  179.580000       15.527376
  179.990000       15.562827
  180.400000       15.598277
  180.810000       15.633728
  181.220000       15.669178
  181.630000       15.704629
  182.040000       15.740080
  182.450000       15.775530
  182.860000       15.810981
  183.270000       15.846432
  183.680000       15.881882
  184.090000       15.917333
  184.500000       15.952783
  184.910000       15.988234
  185.320000       16.023685
  185.730000       16.059135
  186.140000       16.094586
  186.550000       16.130037
  186.960000       16.165487
  187.370000       16.200938
  187.780000       16.236389
  188.190000       16.271839
  188.600000       16.307290
  189.010000       16.342740
  189.420000       16.378191
  189.830000       16.413642
  190.240000       16.449092
  190.650000       16.484543
  191.060000       16.519994
  191.470000       16.555444
  191.880000       16.590895
  192.290000       16.626345
  192.700000       16.661796
  193.110000       16.697247
  193.520000       16.732697
  193.930000       16.768148
  194.340000       16.803599
  194.750000       16.839049
  195.160000       16.874500
  195.570000       16.909950
  195.980000       16.945401
  196.390000       16.980852
  196.800000       17.016302
  197.210000       17.051753
  197.620000       17.087204
  198.030000       17.122654
  198.440000       17.158105
  198.850000       17.193556
  199.260000       17.229006
  199.670000       17.264457
  200.080000       17.299907
  200.490000       17.335358
  200.900000       17.370809
  201.310000       17.406259
  201.720000       17.441710
  202.130000       17.477161
  202.540000       17.512611
  202.950000       17.548062
  203.360000       17.583512
  203.770000       17.618963
  204.180000       17.654414
  204.590000       17.689864
  205.000000       17.725315
  205.410000       17.760766
  205.820000       17.796216
  206.230000       17.831667
  206.640000       17.867118
  207.050000       17.902568
  207.460000       17.938019
  207.870000       17.973469
  208.280000       18.008920
  208.690000       18.044371
  209.100000       18.079821
  209.510000       18.115272
  209.920000       18.150723
  210.330000       18.186173
  210.740000       18.221624
  211.150000       18.257074
  211.560000       18.292525
  211.970000       18.327976
  212.380000       18.363426
  212.790000       18.398877
  213.200000       18.434328
  213.610000       18.469778
  214.020000       18.505229
  214.430000       18.540679
  214.840000       18.576130
  215.250000       18.611581
  215.660000       18.647031
  216.070000       18.682482
  216.480000       18.717933
  216.890000       18.753383
  217.300000       18.788834
  217.710000       18.824285
  218.120000       18.859735
  218.530000       18.895186
  218.940000       18.930636
  219.350000       18.966087
  219.760000       19.001538
  220.170000       19.036988
  220.580000       19.072439
  220.990000       19.107890
  221.400000       19.143340
  221.810000       19.178791
  222.220000       19.214241
  222.630000       19.249692
  223.040000       19.285143
  223.450000       19.320593
  223.860000       19.356044
  224.270000       19.391495
  224.680000       19.426945
  225.090000       19.462396
  225.500000       19.497846
  225.910000       19.533297
  226.320000       19.568748
  226.730000       19.604198
  227.140000       19.639649
  227.550000       19.675100
  227.960000       19.710550
  228.370000       19.746001
  228.780000       19.781452
  229.190000       19.816902
  229.600000       19.852353
  230.010000       19.887803
  230.420000       19.923254
  230.830000       19.958705
  231.240000       19.994155
  231.650000       20.029606
  232.060000       20.065057
  232.470000       20.100507
  232.880000       20.135958
  233.290000       20.171408
  233.700000       20.206859
  234.110000       20.242310
  234.520000       20.277760
  234.930000       20.313211
  235.340000       20.348662
  235.750000       20.384112
  236.160000       20.419563
  236.570000       20.455013
  236.980000       20.490464
  237.390000       20.525915
  237.800000       20.561365
  238.210000       20.596816
  238.620000       20.632267
  239.030000       20.667717
  239.440000       20.703168
  239.850000       20.738619
  240.260000       20.774069
  240.670000       20.809520
  241.080000       20.844970
  241.490000       20.880421
  241.900000       20.915872
  242.310000       20.951322
  242.720000       20.986773
  243.130000       21.022224
  243.540000       21.057674
  243.950000       21.093125
  244.360000       21.128575
  244.770000       21.164026
  245.180000       21.199477
  245.590000       21.234927
  246.000000       21.270378
  246.410000       21.305829
  246.820000       21.341279
  247.230000       21.376730
  247.640000       21.412181
  248.050000       21.447631
  248.460000       21.483082
  248.870000       21.518532
  249.280000       21.553983
  249.690000       21.589434
  250.100000       21.624884
  250.510000       21.660335
  250.920000       21.695786
  251.330000       21.731236
  251.740000       21.766687
  252.150000       21.802137
  252.560000       21.837588
  252.970000       21.873039
  253.380000       21.908489
  253.790000       21.943940
  254.200000       21.979391
  254.610000       22.014841
  255.020000       22.050292
  255.430000       22.085742
  255.840000       22.121193
  256.250000       22.156644
  256.660000       22.192094
  257.070000       22.227545
  257.480000       22.262996
  257.890000       22.298446
  258.300000       22.333897
  258.710000       22.369348
  259.120000       22.404798
  259.530000       22.440249
  259.940000       22.475699
  260.350000       22.511150
  260.760000       22.546601
  261.170000       22.582051
  261.580000       22.617502
  261.990000       22.652953
  262.400000       22.688403
  262.810000       22.723854
  263.220000       22.759304
  263.630000       22.794755
  264.040000       22.830206
  264.450000       22.865656
  264.860000       22.901107
  265.270000       22.936558
  265.680000       22.972008
  266.090000       23.007459
  266.500000       23.042909
  266.910000       23.078360
  267.320000       23.113811
  267.730000       23.149261
  268.140000       23.184712
  268.550000       23.220163
  268.960000       23.255613
  269.370000       23.291064
  269.780000       23.326515
  270.190000       23.361965
  270.600000       23.397416
  271.010000       23.432866
  271.420000       23.468317
  271.830000       23.503768
  272.240000       23.539218
  272.650000       23.574669
  273.060000       23.610120
  273.470000       23.645570
  273.880000       23.681021
  274.290000       23.716471
  274.700000       23.751922
  275.110000       23.787373
  275.520000       23.822823
  275.930000       23.858274
  276.340000       23.893725
  276.750000       23.929175
  277.160000       23.964626
  277.570000       24.000076
  277.980000       24.035527
  278.390000       24.070978
  278.800000       24.106428
  279.210000       24.141879
  279.620000       24.177330
  280.030000       24.212780
  280.440000       24.248231
  280.850000       24.283682
  281.260000       24.319132
  281.670000       24.354583
  282.080000       24.390033
  282.490000       24.425484
  282.900000       24.460935
  283.310000       24.496385
  283.720000       24.531836
  284.130000       24.567287
  284.540000       24.602737
  284.950000       24.638188
  285.360000       24.673638
  285.770000       24.709089
  286.180000       24.744540
  286.590000       24.779990
  287.000000       24.815441
  287.410000       24.850892
  287.820000       24.886342
  288.230000       24.921793
  288.640000       24.957243
  289.050000       24.992694
  289.460000       25.028145
  289.870000       25.063595
  290.280000       25.099046
  290.690000       25.134497
  291.100000       25.169947
  291.510000       25.205398
  291.920000       25.240849
  292.330000       25.276299
  292.740000       25.311750
  293.150000       25.347200
  293.560000       25.382651
  293.970000       25.418102
  294.380000       25.453552
  294.790000       25.489003
  295.200000       25.524454
  295.610000       25.559904
  296.020000       25.595355
  296.430000       25.630805
  296.840000       25.666256
  297.250000       25.701707
  297.660000       25.737157
  298.070000       25.772608
  298.480000       25.808059
  298.890000       25.843509
  299.300000       25.878960
  299.710000       25.914411
  300.120000       25.949861
  300.530000       25.985312
  300.940000       26.020762
  301.350000       26.056213
  301.760000       26.091664
  302.170000       26.127114
  302.580000       26.162565
  302.990000       26.198016
  303.400000       26.233466
  303.810000       26.268917
  304.220000       26.304367
  304.630000       26.339818
  305.040000       26.375269
  305.450000       26.410719
  305.860000       26.446170
  306.270000       26.481621
  306.680000       26.517071
  307.090000       26.552522
  307.500000       26.587972
  307.910000       26.623423
  308.320000       26.658874
  308.730000       26.694324
  309.140000       26.729775
  309.550000       26.765226
  309.960000       26.800676
  310.370000       26.836127
  310.780000       26.871578
  311.190000       26.907028
  311.600000       26.942479
  312.010000       26.992572
  312.420000       27.047030
  312.830000       27.101473
  313.240000       27.155917
  313.650000       27.210360
  314.060000       27.264804
  314.470000       27.319248
  314.880000       27.373691
  315.290000       27.428135
  315.700000       27.482579
  316.110000       27.537022
  316.520000       27.591466
  316.930000       27.645910
  317.340000       27.700353
  317.750000       27.754797
  318.160000       27.809241
  318.570000       27.863684
  318.980000       27.918128
  319.390000       27.972572
  319.800000       28.027015
  320.210000       28.081459
  320.620000       28.135902
  321.030000       28.190346
  321.440000       28.244790
  321.850000       28.299233
  322.260000       28.353677
  322.670000       28.408121
  323.080000       28.462564
  323.490000       28.517008
  323.900000       28.571452
  324.310000       28.625895
  324.720000       28.680339
  325.130000       28.734783
  325.540000       28.789226
  325.950000       28.843670
  326.360000       28.898114
  326.770000       28.952557
  327.180000       29.007001
  327.590000       29.061444
  328.000000       29.115888
  328.410000       29.170332
  328.820000       29.224775
  329.230000       29.279219
  329.640000       29.333663
  330.050000       29.388106
  330.460000       29.442550
  330.870000       29.496994
  331.280000       29.551437
  331.690000       29.605881
  332.100000       29.660325
  332.510000       29.714768
  332.920000       29.769212
  333.330000       29.823656
  333.740000       29.878099
  334.150000       29.932543
  334.560000       29.986986
  334.970000       30.041430
  335.380000       30.095874
  335.790000       30.150317
  336.200000       30.204761
  336.610000       30.259205
  337.020000       30.313648
  337.430000       30.368092
  337.840000       30.422536
  338.250000       30.476979
  338.660000       30.531423
  339.070000       30.585867
  339.480000       30.640310
  339.890000       30.694754
  340.300000       30.749198
  340.710000       30.803641
  341.120000       30.858085
  341.530000       30.912529
  341.940000       30.966972
  342.350000       31.021416
  342.760000       31.075859
  343.170000       31.130303
  343.580000       31.184747
  343.990000       31.239190
  344.400000       31.293634
  344.810000       31.348078
  345.220000       31.402521
  345.630000       31.456965
  346.040000       31.511409
  346.450000       31.565852
  346.860000       31.620296
  347.270000       31.674740
  347.680000       31.729183
  348.090000       31.783627
  348.500000       31.838071
  348.910000       31.892514
  349.320000       31.946958
  349.730000       32.001401
  350.140000       32.055845
  350.550000       32.110289
  350.960000       32.164732
  351.370000       32.219176
  351.780000       32.273620
  352.190000       32.328063
  352.600000       32.382507
  353.010000       32.436951
  353.420000       32.491394
  353.830000       32.545838
  354.240000       32.600282
  354.650000       32.654725
  355.060000       32.709169
  355.470000       32.763613
  355.880000       32.818056
  356.290000       32.872500
  356.700000       32.935752
  357.110000       33.025041
  357.520000       33.114286
  357.930000       33.203531
  358.340000       33.292776
  358.750000       33.382021
  359.160000       33.471266
  359.570000       33.560511
  359.980000       33.649756
  360.390000       33.739001
  360.800000       33.828246
  361.210000       33.917491
  361.620000       34.006736
  362.030000       34.095981
  362.440000       34.185226
  362.850000       34.294403
  363.260000       34.427396
  363.670000       34.563063
  364.080000       34.698739
  364.490000       34.834405
  364.900000       34.970072
  365.310000       35.105738
  365.720000       35.241404
  366.130000       35.377070
  366.540000       35.512737
  366.950000       35.648403
  367.360000       35.784069
  367.770000       35.919736
  368.180000       36.055402
  368.590000       36.191068
  369.000000       36.326734
  369.410000       36.462401
  369.820000       36.598067
  370.230000       36.733733
  370.640000       36.869400
  371.050000       37.005066
  371.460000       37.140732
  371.870000       37.286007
  372.280000       37.450139
  372.690000       37.614238
  373.100000       37.778336
  373.510000       37.942434
  373.920000       38.106533
  374.330000       38.270631
  374.740000       38.434730
  375.150000       38.598828
  375.560000       38.762926
  375.970000       38.927025
  376.380000       39.091123
  376.790000       39.255221
  377.200000       39.419320
  377.610000       39.583418
  378.020000       39.747516
  378.430000       39.911615
  378.840000       40.075713
  379.250000       40.239811
  379.660000       40.403910
  380.070000       40.568008
  380.480000       40.732107
  380.890000       40.896205
  381.300000       41.060303
  381.710000       41.224402
  382.120000       41.388500
  382.530000       41.552598
  382.940000       41.716697
  383.350000       41.880795
  383.760000       42.044893
  384.170000       42.208992
  384.580000       42.388631
  384.990000       42.576472
  385.400000       42.764326
  385.810000       42.952165
  386.220000       43.140005
  386.630000       43.327844
  387.040000       43.515684
  387.450000       43.703524
  387.860000       43.891363
  388.270000       44.079203
  388.680000       44.267042
  389.090000       44.454882
  389.500000       44.642721
  389.910000       44.830561
  390.320000       45.018400
  390.730000       45.206240
  391.140000       45.394080
  391.550000       45.581919
  391.960000       45.769759
  392.370000       45.957598
  392.780000       46.145438
  393.190000       46.333277
  393.600000       46.521117
  394.010000       46.708956
  394.420000       46.896796
  394.830000       47.091169
  395.240000       47.296116
  395.650000       47.534581
  396.060000       47.843721
  396.470000       48.152574
  396.880000       48.461448
  397.290000       48.770322
  397.700000       49.120497
  398.110000       49.485104
  398.520000       49.849767
  398.930000       50.214371
  399.340000       50.578976
  399.750000       50.943581
  400.160000       51.308185
  400.570000       51.672790
  400.980000       52.037394
  401.390000       52.439131
  401.800000       52.850814
  402.210000       53.262522
  402.620000       53.674203
  403.030000       54.085885
  403.440000       54.497567
  403.850000       54.909248
  404.260000       55.320930
  404.670000       55.732611
  405.080000       56.144293
  405.490000       56.555974
  405.900000       56.967656
  406.310000       57.379337
  406.720000       57.791019
  407.130000       58.202701
  407.540000       58.614382
  407.950000       59.026064
  408.360000       59.437745
  408.770000       59.849427
  409.180000       60.261108
  409.590000       60.672790
  410.000000       61.084472
